	GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
1123	37117	FIPS_37117	Martin County	Northeast	Region Q	  Utilities	2001	26718.0
1124	37117	FIPS_37117	Martin County	Northeast	Region Q	  Construction	2001	21234.0
1125	37117	FIPS_37117	Martin County	Northeast	Region Q	  Manufacturing	2001	298611.0
1126	37117	FIPS_37117	Martin County	Northeast	Region Q	  Wholesale trade	2001	14373.0
1127	37117	FIPS_37117	Martin County	Northeast	Region Q	  Retail trade	2001	38637.0
1128	37117	FIPS_37117	Martin County	Northeast	Region Q	  Transportation and warehousing	2001	
1129	37117	FIPS_37117	Martin County	Northeast	Region Q	  Information	2001	6908.0
1130	37117	FIPS_37117	Martin County	Northeast	Region Q	   Real estate and rental and leasing	2001	48915.0
1131	37117	FIPS_37117	Martin County	Northeast	Region Q	  Professional and business services	2001	25697.0
1132	37117	FIPS_37117	Martin County	Northeast	Region Q	   Management of companies and enterprises	2001	
1133	37117	FIPS_37117	Martin County	Northeast	Region Q	   Administrative and support and waste management and remediation services	2001	
1134	37117	FIPS_37117	Martin County	Northeast	Region Q	   Educational services	2001	
1135	37117	FIPS_37117	Martin County	Northeast	Region Q	   Health care and social assistance	2001	
1136	37117	FIPS_37117	Martin County	Northeast	Region Q	   Arts, entertainment, and recreation	2001	
1137	37117	FIPS_37117	Martin County	Northeast	Region Q	   Accommodation and food services	2001	10774.0
1138	37117	FIPS_37117	Martin County	Northeast	Region Q	  Other services (except government and government enterprises)	2001	16632.0
1139	37117	FIPS_37117	Martin County	Northeast	Region Q	Government and government enterprises	2001	77339.0
1140	37119	FIPS_37119	Mecklenburg County	Southwest		  Agriculture, forestry, fishing and hunting	2001	95029.0
1141	37119	FIPS_37119	Mecklenburg County	Southwest		  Mining, quarrying, and oil and gas extraction	2001	23895.0
1142	37119	FIPS_37119	Mecklenburg County	Southwest		  Utilities	2001	811172.0
1143	37119	FIPS_37119	Mecklenburg County	Southwest		  Construction	2001	2057585.0
1144	37119	FIPS_37119	Mecklenburg County	Southwest		  Manufacturing	2001	5094287.0
1145	37119	FIPS_37119	Mecklenburg County	Southwest		  Wholesale trade	2001	4371740.0
1146	37119	FIPS_37119	Mecklenburg County	Southwest		  Retail trade	2001	2767593.0
1147	37119	FIPS_37119	Mecklenburg County	Southwest		  Transportation and warehousing	2001	1533567.0
1148	37119	FIPS_37119	Mecklenburg County	Southwest		  Information	2001	2772151.0
1149	37119	FIPS_37119	Mecklenburg County	Southwest		   Real estate and rental and leasing	2001	5312184.0
1150	37119	FIPS_37119	Mecklenburg County	Southwest		  Professional and business services	2001	6569251.0
1151	37119	FIPS_37119	Mecklenburg County	Southwest		   Management of companies and enterprises	2001	2129895.0
1152	37119	FIPS_37119	Mecklenburg County	Southwest		   Administrative and support and waste management and remediation services	2001	1502382.0
1153	37119	FIPS_37119	Mecklenburg County	Southwest		   Educational services	2001	236887.0
1154	37119	FIPS_37119	Mecklenburg County	Southwest		   Health care and social assistance	2001	1639469.0
1155	37119	FIPS_37119	Mecklenburg County	Southwest		   Arts, entertainment, and recreation	2001	422246.0
1156	37119	FIPS_37119	Mecklenburg County	Southwest		   Accommodation and food services	2001	1078931.0
1157	37119	FIPS_37119	Mecklenburg County	Southwest		  Other services (except government and government enterprises)	2001	798394.0
1158	37119	FIPS_37119	Mecklenburg County	Southwest		Government and government enterprises	2001	3180434.0
1159	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Agriculture, forestry, fishing and hunting	2001	6619.0
1160	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Mining, quarrying, and oil and gas extraction	2001	52773.0
1161	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Utilities	2001	1209.0
1162	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Construction	2001	15162.0
1163	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Manufacturing	2001	56454.0
1164	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Wholesale trade	2001	
1165	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Retail trade	2001	25357.0
1166	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Transportation and warehousing	2001	12984.0
1167	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Information	2001	1873.0
1168	37121	FIPS_37121	Mitchell County	Northwest	High Country	   Real estate and rental and leasing	2001	35961.0
1169	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Professional and business services	2001	
1170	37121	FIPS_37121	Mitchell County	Northwest	High Country	   Management of companies and enterprises	2001	
1171	37121	FIPS_37121	Mitchell County	Northwest	High Country	   Administrative and support and waste management and remediation services	2001	6432.0
1172	37121	FIPS_37121	Mitchell County	Northwest	High Country	   Educational services	2001	2437.0
1173	37121	FIPS_37121	Mitchell County	Northwest	High Country	   Health care and social assistance	2001	26173.0
1174	37121	FIPS_37121	Mitchell County	Northwest	High Country	   Arts, entertainment, and recreation	2001	1515.0
1175	37121	FIPS_37121	Mitchell County	Northwest	High Country	   Accommodation and food services	2001	4583.0
1176	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Other services (except government and government enterprises)	2001	11559.0
1177	37121	FIPS_37121	Mitchell County	Northwest	High Country	Government and government enterprises	2001	53266.0
1178	37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Agriculture, forestry, fishing and hunting	2001	48445.0
1179	37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Mining, quarrying, and oil and gas extraction	2001	1398.0
1180	37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Utilities	2001	4054.0
