RegionName	RegionID	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	SizeRank	2008-01	2008-02	2008-03	2008-04	2008-05	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08	2019-09	2019-10	2019-11
Anson County	374	NC		37	007	1373	74202.0	74344.5	74347.3333333333	74254.6666666667	73907.0	73593.6666666667	73437.6666666667	73474.0	73400.6666666667	73234.0	72949.3333333333	72778.6666666667	72475.6666666667	72118.3333333333	71738.3333333333	71445.3333333333	71099.0	70678.6666666667	70174.3333333333	69647.6666666667	69036.6666666667	68543.6666666667	68148.0	67782.0	67405.3333333333	67046.6666666667	66804.3333333333	66574.0	66345.3333333333	66073.6666666667	65810.6666666667	65578.0	65455.0	65339.6666666667	65088.0	64740.0	64322.0	64003.0	63668.0	63267.0	62928.0	62640.0	62526.3333333333	62443.3333333333	62352.3333333333	62195.3333333333	62032.6666666667	61821.3333333333	61637.6666666667	61328.3333333333	61202.3333333333	61171.3333333333	61224.3333333333	61208.6666666667	61104.6666666667	61063.3333333333	60999.3333333333	60996.3333333333	61114.3333333333	61189.0	61260.3333333333	61196.3333333333	61130.6666666667	61115.0	61069.6666666667	61073.3333333333	61041.6666666667	61063.6666666667	61062.0	61125.3333333333	61214.6666666667	61356.3333333333	61448.6666666667	61522.3333333333	61551.0	61661.6666666667	61791.0	61957.0	62020.3333333333	62106.3333333333	62222.3333333333	62334.3333333333	62445.6666666667	62571.6666666667	62687.6666666667	62821.3333333333	62894.0	62993.6666666667	63015.0	63026.3333333333	63042.0	63123.0	63180.0	63239.3333333333	63316.6666666667	63497.6666666667	63809.0	64138.0	64433.6666666667	64575.3333333333	64712.6666666667	64786.0	64896.6666666667	64902.6666666667	65053.3333333333	65187.3333333333	65475.6666666667	65752.6666666667	66042.0	66305.3333333333	66456.3333333333	66685.6666666667	66846.6666666667	66991.6666666667	67124.3333333333	67254.6666666667	67448.0	67646.3333333333	67925.0	68157.6666666667	68503.3333333333	68728.3333333333	68922.3333333333	69057.6666666667	69390.6666666667	69886.6666666667	70188.0	70394.3333333333	70508.0	70707.3333333333	70857.6666666667	70992.6666666667	71169.6666666667	71326.3333333333	71547.3333333333	71737.0	72036.3333333333	72298.3333333333	72746.6666666667	72990.0	73268.6666666667	73410.0	73377.6666666667
Caswell County	1603	NC		37	033	1461	105118.0	105131.0	105037.33333333301	104711.33333333301	104181.0	103847.33333333301	103671.33333333301	103603.0	103117.66666666699	102712.66666666699	102363.66666666699	102459.33333333301	102317.0	102103.0	101737.66666666699	101381.0	100831.66666666699	100069.33333333301	99359.6666666667	98581.6666666667	97799.6666666667	96990.6666666667	96370.3333333333	95746.0	95389.3333333333	95081.6666666667	95019.6666666667	94830.0	94528.3333333333	94313.0	94061.0	93946.3333333333	93638.3333333333	93349.6666666667	93018.3333333333	92621.3333333333	92095.0	91666.0	91298.0	91001.3333333333	90864.6666666667	90703.3333333333	90629.3333333333	90502.0	90530.0	90378.6666666667	90077.3333333333	89729.6666666667	89588.3333333333	89313.3333333333	89039.0	88914.6666666667	89004.6666666667	89132.6666666667	89106.3333333333	89122.0	89077.6666666667	89091.0	89129.6666666667	89266.3333333333	89448.6666666667	89519.6666666667	89592.0	89612.6666666667	89609.6666666667	89620.3333333333	89677.0	89838.3333333333	89940.0	89976.0	90165.0	90356.3333333333	90789.0	91148.0	91598.3333333333	91838.3333333333	92122.0	92415.6666666667	92762.6666666667	92985.6666666667	93301.0	93677.0	94059.6666666667	94354.6666666667	94348.3333333333	94512.0	94577.3333333333	94776.6666666667	94872.0	94996.3333333333	95251.0	95476.6666666667	95700.0	95953.3333333333	96162.6666666667	96417.0	96569.3333333333	96731.3333333333	96961.6666666667	97234.3333333333	97680.0	98141.3333333333	98612.0	99271.6666666667	100104.66666666699	100894.66666666699	101496.66666666699	101697.33333333301	102056.0	102488.33333333301	103002.33333333301	103427.66666666699	103834.33333333301	104286.66666666699	104764.33333333301	104984.0	105301.33333333301	105586.0	105887.0	106212.66666666699	106613.33333333301	107171.33333333301	107721.0	108415.66666666699	109143.66666666699	109612.33333333301	109870.33333333301	110105.33333333301	110632.33333333301	111100.66666666699	111525.0	111964.0	112403.0	112652.33333333301	112609.66666666699	112734.33333333301	112926.66666666699	113225.0	113390.0	113570.66666666699	113747.66666666699	114177.33333333301	114713.0
Currituck County	2677	NC	Virginia Beach-Norfolk-Newport News	37	053	1467	324848.0	324884.5	325325.333333333	325394.333333333	325173.0	324466.0	324200.333333333	323646.333333333	323307.0	322051.666666667	321220.0	319006.666666667	318814.0	319570.333333333	320811.333333333	321494.666666667	319622.666666667	317626.666666667	314838.333333333	312041.333333333	309071.666666667	304855.333333333	302628.333333333	300807.0	301131.333333333	300060.0	299060.0	297146.666666667	296430.333333333	295852.333333333	295010.333333333	293325.666666667	291250.666666667	289827.666666667	289052.333333333	288497.0	287010.666666667	285534.333333333	284259.666666667	282727.333333333	281198.666666667	279983.666666667	279088.0	277973.333333333	276671.333333333	275382.333333333	274184.666666667	273423.666666667	272746.666666667	272279.0	271135.666666667	270514.0	270158.0	270158.0	270366.666666667	270514.666666667	270751.666666667	270664.666666667	270510.333333333	269936.333333333	269576.0	268911.666666667	268924.666666667	268960.333333333	269169.0	269395.0	269634.333333333	270711.0	271631.333333333	272774.666666667	273082.0	273770.666666667	273979.333333333	274124.0	273959.0	274053.333333333	274632.666666667	275373.666666667	276120.333333333	276847.666666667	277764.0	279000.666666667	280201.333333333	281096.0	281921.666666667	282261.666666667	282587.333333333	282503.0	282691.666666667	282760.333333333	283082.666666667	283428.333333333	283804.333333333	284332.666666667	284705.0	285304.333333333	285414.0	285733.666666667	286045.666666667	286671.666666667	287658.0	288566.666666667	289559.333333333	290290.666666667	291173.333333333	292273.333333333	293113.666666667	294106.0	294496.666666667	295145.0	295515.666666667	296407.0	297313.666666667	298279.666666667	299218.666666667	300319.666666667	301464.0	302874.666666667	304217.0	306071.333333333	307387.333333333	308893.666666667	309988.666666667	311565.0	312924.333333333	314122.0	315024.0	316308.333333333	317762.0	319574.666666667	320785.0	321961.666666667	322242.666666667	322546.0	322881.0	323687.0	324582.0	325447.0	326380.333333333	327586.666666667	328753.0	330031.666666667	330325.0
Warren County	1477	NC		37	185	1548	140238.0	140110.0	139276.333333333	138765.333333333	137712.666666667	137061.0	135938.666666667	135394.0	135186.666666667	135134.333333333	135012.333333333	134937.0	134974.666666667	134643.333333333	134374.0	133231.666666667	132555.666666667	131968.666666667	131946.333333333	131472.666666667	130492.33333333301	129214.66666666699	128426.33333333301	127800.0	127442.66666666699	126924.0	126242.0	125908.0	125566.0	125659.33333333301	125350.0	125412.0	124833.66666666699	124536.0	123954.33333333301	123412.66666666699	122603.0	121820.66666666699	121462.0	120970.0	120698.0	120239.0	120207.33333333301	119796.0	119908.66666666699	119533.0	119319.66666666699	118583.66666666699	117975.33333333301	117575.0	117393.33333333301	117423.33333333301	117299.33333333301	117244.0	117180.0	116889.66666666699	116487.66666666699	116410.33333333301	116438.0	116683.0	116631.0	116470.66666666699	116472.0	116433.66666666699	116406.0	116412.0	116603.33333333301	117082.33333333301	117107.66666666699	117541.66666666699	117679.0	118170.0	118524.66666666699	118985.66666666699	119454.66666666699	119571.33333333301	119826.66666666699	119875.33333333301	120132.0	120355.33333333301	120861.0	121165.33333333301	121755.0	122123.0	122527.33333333301	122839.66666666699	123152.33333333301	123598.33333333301	124011.33333333301	124372.0	124595.0	124721.66666666699	124907.66666666699	125088.33333333301	125411.66666666699	125824.33333333301	126082.0	126319.33333333301	126572.0	126874.66666666699	127216.0	127294.0	127518.0	127773.0	128411.66666666699	128774.33333333301	128819.33333333301	128777.0	129061.33333333301	129617.0	130286.0	131032.0	131733.0	131896.666666667	131782.333333333	131637.666666667	131941.666666667	132093.0	132447.333333333	132790.0	133570.333333333	134243.333333333	134783.666666667	135511.666666667	136085.0	137046.333333333	137636.333333333	138178.333333333	138560.666666667	139217.666666667	139807.666666667	140417.333333333	140880.333333333	141468.333333333	141873.333333333	142154.333333333	142572.333333333	142949.333333333	143448.666666667	144047.666666667	144575.333333333	145137.333333333	145354.666666667
Madison County	1907	NC	Asheville	37	115	1562	198007.0	197445.0	197508.666666667	197073.0	196542.333333333	195389.666666667	194764.666666667	194178.666666667	194179.333333333	193900.0	193949.333333333	193185.666666667	192863.333333333	192421.666666667	192086.666666667	190822.333333333	189432.666666667	188103.333333333	187060.666666667	185921.333333333	184933.0	183866.666666667	182573.666666667	181228.0	179815.333333333	179052.333333333	178605.333333333	178206.333333333	177813.0	177050.333333333	176268.333333333	175175.666666667	174355.0	173607.333333333	173086.666666667	172348.0	171724.333333333	171033.333333333	170399.333333333	169625.666666667	169292.333333333	169006.666666667	168849.333333333	168391.0	167774.666666667	166969.0	166205.333333333	165807.0	165684.333333333	165481.666666667	165049.666666667	164888.666666667	164728.0	164928.666666667	164974.666666667	165282.0	165552.333333333	165743.333333333	165961.0	166162.0	166175.333333333	166084.333333333	166092.333333333	166040.666666667	165954.333333333	165556.0	165346.333333333	165172.666666667	165090.333333333	165409.333333333	165770.666666667	166538.666666667	166241.0	165747.666666667	164973.333333333	165062.0	165336.0	165540.333333333	166304.666666667	167118.333333333	167673.0	167750.0	167973.666666667	168511.666666667	169525.333333333	170442.0	171429.333333333	172607.0	173303.333333333	174647.0	175281.666666667	176338.0	177041.666666667	177784.666666667	178688.333333333	179484.0	180244.333333333	180686.333333333	181075.333333333	181738.666666667	182678.0	183351.333333333	183869.333333333	184320.333333333	184919.333333333	185711.666666667	186557.0	187677.666666667	188703.666666667	189800.666666667	190728.333333333	191930.333333333	193001.333333333	194244.0	195070.333333333	195901.666666667	196622.333333333	197657.666666667	199125.666666667	200542.666666667	202421.333333333	204022.333333333	205708.666666667	206865.0	208019.333333333	209398.666666667	210733.333333333	212012.333333333	213106.666666667	214078.333333333	214717.0	215390.666666667	215995.666666667	216906.666666667	217660.333333333	218273.0	218757.0	219371.666666667	219786.0	220246.333333333	220626.333333333	221312.0	220966.333333333
Polk County	290	NC		37	149	1569	197513.0	196501.0	196280.666666667	195447.666666667	194600.333333333	193215.0	192279.0	191827.0	191580.666666667	191223.0	190649.0	190033.666666667	189033.0	188379.666666667	187721.666666667	187041.666666667	186272.666666667	185473.666666667	184977.0	184287.333333333	183462.333333333	182292.333333333	181351.333333333	180584.666666667	180078.333333333	179454.333333333	179262.333333333	179231.333333333	179049.0	178898.666666667	178322.666666667	177859.333333333	176777.0	176307.666666667	175819.0	175489.333333333	174782.666666667	174080.666666667	173502.0	172746.0	172320.0	171620.666666667	171463.666666667	171260.666666667	171630.333333333	171986.0	172381.0	172377.0	172131.0	171645.0	171350.333333333	171213.333333333	171305.333333333	171390.666666667	171268.666666667	171332.0	171302.0	171338.666666667	171191.0	171056.333333333	171179.0	171068.666666667	171135.333333333	170964.333333333	171070.333333333	171112.666666667	170064.0	168872.666666667	168170.333333333	167852.333333333	167895.333333333	167944.0	169110.666666667	170268.666666667	170586.666666667	170796.0	170951.333333333	171244.0	171380.0	171700.666666667	172586.333333333	173161.333333333	173531.0	173686.333333333	174355.666666667	175141.333333333	175837.0	176614.666666667	177456.0	178524.333333333	179407.333333333	179620.0	179662.333333333	179827.0	180350.333333333	180819.333333333	181277.666666667	182093.666666667	183024.333333333	183998.666666667	184879.666666667	185897.0	187042.0	188019.333333333	188734.0	189109.0	189736.333333333	190607.666666667	191086.333333333	191350.0	191522.0	192444.666666667	193324.0	194237.666666667	194999.0	196017.666666667	197153.666666667	198456.666666667	199676.666666667	201246.333333333	202029.0	203253.666666667	204142.666666667	204324.666666667	204019.0	203940.333333333	205232.0	206591.666666667	207578.0	208557.666666667	209667.333333333	210669.666666667	211591.333333333	212218.333333333	212900.666666667	213707.0	214538.333333333	215616.666666667	216460.0	217423.0	217987.333333333	218321.666666667	217953.666666667
Chowan County	935	NC		37	041	1759																																																														102731.0	102829.0	102653.66666666699	102960.0	103631.66666666699	104953.66666666699	106295.33333333301	107370.0	107996.66666666699	108368.33333333301	108474.66666666699	108756.33333333301	108781.0	109119.0	109604.0	110468.0	110975.0	110986.66666666699	110711.33333333301	110953.0	112194.0	112867.0	113262.0	113153.33333333301	113600.66666666699	114081.66666666699	114304.33333333301	114388.66666666699	114469.33333333301	114251.0	114620.66666666699	115737.66666666699	116896.0	117711.33333333301	117926.66666666699	117616.33333333301	117741.33333333301	117425.66666666699	118068.66666666699	118220.0	118931.0	120120.66666666699	121203.66666666699	121483.66666666699	121336.0	121918.0	123082.33333333301	124271.33333333301	124642.66666666699	124911.66666666699	125023.33333333301	125079.0	125303.33333333301	125475.33333333301	125769.66666666699	125863.66666666699	125828.66666666699	126273.33333333301	127107.0	128492.66666666699	129684.33333333301	130897.66666666699	131729.0	132628.333333333	132855.666666667	133283.0	133358.0	133563.0	133525.0	133810.0	134320.0	135094.333333333	135753.0	136407.0	136939.333333333	137210.333333333	137472.333333333	137343.666666667	137430.333333333	137537.0	137984.333333333	138284.666666667
Swain County	739	NC		37	173	1778	153467.0	153541.0	153157.333333333	153682.0	154728.333333333	155869.333333333	156276.0	155669.666666667	155201.333333333	154539.666666667	153740.333333333	153599.666666667	152511.0	151929.333333333	150806.0	150467.0	150077.666666667	149350.333333333	148816.666666667	147928.666666667	147171.666666667	146842.0	146563.333333333	145885.0	145222.666666667	144519.333333333	144207.666666667	143096.333333333	142715.0	142591.666666667	142414.666666667	142194.333333333	141989.666666667	141512.333333333	141057.333333333	140961.333333333	142201.0	143046.333333333	143886.0	143705.0	143685.666666667	143235.666666667	142926.333333333	142540.666666667	141662.0	140756.0	139914.0	139777.666666667	140046.333333333	140419.0	140234.333333333	139996.333333333	139572.666666667	139605.333333333	139270.333333333	138937.666666667	138245.0	137979.333333333	137857.0	137642.666666667	137759.0	137806.333333333	138233.666666667	137878.333333333	136902.666666667	136249.333333333	136133.333333333	136341.333333333	136520.666666667	136591.333333333	137182.666666667	137758.666666667	137505.0	137484.333333333	137517.666666667	137793.0	138084.666666667	138361.333333333	139029.0	139732.0	140625.666666667	141533.333333333	142357.666666667	142925.333333333	143816.0	144558.0	145239.666666667	146049.0	146711.666666667	147284.0	148192.666666667	149342.0	150753.0	151343.666666667	151653.0	151391.666666667	150580.333333333	149509.333333333	148988.0	149288.666666667	149352.0	149073.333333333	148713.666666667	149213.0	150146.666666667	151196.333333333	151889.0	152079.666666667	152752.0	153230.333333333	153755.333333333	154278.666666667	154906.0	155692.0	155919.666666667	156342.333333333	156649.666666667	157521.333333333	158685.333333333	160313.0	161469.333333333	162221.333333333	162910.333333333	163623.666666667	164307.0	164902.666666667	165632.666666667	166388.333333333	167167.666666667	167792.0	168468.333333333	168892.666666667	169010.0	169458.666666667	170109.666666667	170712.666666667	171230.0	171820.0	172509.333333333	173064.0	173618.666666667	174310.0	174608.666666667
Perquimans County	2998	NC	Elizabeth City	37	143	1799	323017.0	323725.5	324793.666666667	326253.0	326303.0	325315.0	325737.333333333	328060.666666667	330604.666666667	330994.333333333	329743.333333333	328153.0	326777.666666667	326643.666666667	325459.666666667	324279.0	322644.666666667	321309.0	318235.0	314530.0	310979.333333333	307909.333333333	305434.333333333	302278.0	298223.0	291825.666666667	286192.333333333	280825.0	277874.666666667	275032.333333333	273425.666666667	270340.666666667	267642.666666667	266378.333333333	265508.666666667	264804.666666667	263563.666666667	261963.0	260524.666666667	259721.666666667	260469.333333333	260504.333333333	259364.333333333	258965.333333333	258289.0	257449.0	255436.666666667	254397.0	252847.333333333	251295.666666667	249448.666666667	247879.666666667	246823.0	247804.0	248885.0	249397.333333333	246374.0	243632.333333333	241269.0	239928.666666667	238652.666666667	236462.0	234773.0	232244.333333333	229373.0	225503.0	221560.666666667	216970.0	213269.0	210367.333333333	208674.0	207035.666666667	205586.666666667	204789.333333333	202871.0	202418.333333333	200304.333333333	199025.0	197002.0	196049.333333333	195126.0	194146.333333333	193530.666666667	193047.666666667	192294.333333333	191171.0	189927.333333333	187911.666666667	186144.0	183941.666666667	182426.666666667	179853.333333333	177199.666666667	173704.666666667	171431.0	169980.333333333	169673.333333333	168725.666666667	167602.333333333	166163.666666667	165106.333333333	164133.666666667	162902.666666667	161462.333333333	159832.333333333	158707.0	157738.666666667	156637.333333333	155416.0	154461.0	154278.333333333	153852.0	153335.0	152349.333333333	151491.666666667	150753.0	150518.333333333	150338.666666667	149870.0	149349.0	148994.333333333	149176.333333333	149173.0	149211.333333333	148368.0	147934.333333333	147559.0	148226.666666667	148872.666666667	149558.666666667	150109.666666667	150179.666666667	150079.0	149707.0	149641.333333333	149757.666666667	150204.0	150640.0	151464.333333333	152187.666666667	154137.666666667	155797.666666667	156437.333333333
Pamlico County	1963	NC	New Bern	37	137	1808																																					147780.0	147822.5	147704.333333333	147121.333333333	146462.333333333	145835.0	145476.333333333	145041.666666667	144812.666666667	144331.666666667	144032.666666667	143669.666666667	143887.333333333	143909.333333333	143601.333333333	143233.666666667	142792.0	142616.0	142464.666666667	142510.333333333	142567.0	141997.666666667	141255.0	140533.0	140088.0	139792.333333333	139572.333333333	139451.666666667	139385.333333333	139221.333333333	139402.0	139528.0	139738.333333333	139908.333333333	140198.0	140561.0	140705.333333333	140844.333333333	140961.333333333	141247.0	141530.333333333	141860.333333333	142233.666666667	142646.666666667	143227.666666667	143870.333333333	144548.333333333	145028.0	145697.333333333	146227.666666667	146887.333333333	147453.333333333	148179.666666667	148756.333333333	149060.666666667	149203.333333333	149100.333333333	149190.333333333	149646.666666667	150347.333333333	150930.333333333	151272.666666667	151530.666666667	151872.666666667	152585.666666667	152967.0	153091.0	153190.666666667	153635.666666667	154468.333333333	155026.333333333	155467.333333333	155594.666666667	155770.666666667	156099.0	156590.0	156869.666666667	157400.666666667	157966.666666667	158487.666666667	158518.333333333	158863.666666667	159409.0	160409.666666667	161103.0	161789.666666667	162583.666666667	163660.666666667	164746.333333333	165665.0	166168.0	166644.0	167000.0	167750.666666667	168483.0	169054.333333333	169453.0	169897.666666667	170525.333333333	171011.0	171231.333333333	171609.333333333	172131.0	172777.0	173383.666666667	173638.0	173433.0
Alleghany County	2612	NC		37	005	1854	137215.0	136663.0	136738.333333333	136941.333333333	137721.0	138368.666666667	138434.333333333	138090.666666667	137595.0	137374.333333333	136807.333333333	136185.666666667	135750.666666667	135858.666666667	135972.0	135520.0	134637.333333333	133533.0	132532.0	131730.666666667	131348.333333333	131129.0	130850.66666666699	130453.66666666699	129931.33333333301	129446.0	128681.66666666699	128234.66666666699	127836.0	127396.33333333301	127044.66666666699	126843.0	127066.0	127089.66666666699	127112.33333333301	126748.0	126623.33333333301	126187.33333333301	125859.66666666699	125130.0	124787.66666666699	124546.0	124450.66666666699	124247.33333333301	124422.66666666699	124077.0	123787.0	122971.66666666699	122525.0	122076.0	121881.0	121764.0	121635.33333333301	121459.33333333301	121384.0	121278.0	121147.0	121065.0	121207.0	121344.66666666699	121366.0	121258.66666666699	121222.66666666699	121218.66666666699	121157.0	121100.33333333301	121137.0	121212.66666666699	121203.0	121275.0	121511.33333333301	121925.66666666699	122215.33333333301	122358.33333333301	122478.66666666699	122635.0	122912.66666666699	123222.33333333301	123562.0	123925.33333333301	124242.33333333301	124676.0	125136.66666666699	125588.0	125882.0	126251.0	126698.33333333301	127240.33333333301	127598.66666666699	128200.33333333301	128860.33333333301	129642.33333333301	130023.33333333301	130308.33333333301	130571.0	130977.0	131377.666666667	131859.0	132288.0	132671.0	132945.333333333	133198.333333333	133535.0	134001.0	134272.666666667	134589.666666667	134840.0	135430.333333333	136069.666666667	136956.666666667	137603.333333333	138147.666666667	138149.666666667	138340.0	138515.666666667	138960.0	139143.0	139477.333333333	140020.333333333	140855.0	141593.666666667	142217.0	142470.333333333	142921.0	143594.0	144465.666666667	145002.666666667	145273.333333333	145576.0	146049.666666667	146469.666666667	146977.0	147302.0	147555.333333333	148020.666666667	148585.0	149184.333333333	149550.666666667	150177.666666667	150704.666666667	151111.333333333	151327.666666667	151347.0
Clay County	128	NC		37	043	1877	184889.0	185021.5	185416.333333333	185415.333333333	184891.666666667	184224.0	184152.0	184271.666666667	184002.666666667	183420.0	182964.666666667	182715.0	182425.666666667	181930.666666667	181307.0	180566.666666667	179763.0	178741.333333333	177599.0	176473.333333333	175319.333333333	174340.333333333	173383.333333333	172432.666666667	171586.666666667	170765.333333333	170218.0	169661.333333333	169372.666666667	169019.0	169015.0	168663.333333333	168286.666666667	167559.0	167021.0	166156.333333333	164904.0	163360.666666667	162074.0	160802.333333333	159993.333333333	159130.0	158883.666666667	158640.333333333	158610.0	158226.0	157379.666666667	156473.666666667	155619.666666667	155322.0	154907.666666667	154611.666666667	154317.0	154357.333333333	154623.666666667	154898.333333333	154932.0	154863.0	154679.333333333	154735.666666667	154645.333333333	154580.333333333	154233.666666667	154151.333333333	154002.666666667	153922.0	153594.0	153282.333333333	153195.333333333	153138.0	153227.666666667	153425.0	153892.0	154267.666666667	154674.333333333	155165.666666667	155700.666666667	156158.0	156529.333333333	156855.666666667	157180.333333333	157386.0	157726.0	158005.0	158320.333333333	158575.333333333	158697.0	158652.666666667	158592.666666667	158131.666666667	157819.333333333	157384.0	157664.333333333	157937.666666667	159184.333333333	160073.0	161150.666666667	161805.333333333	162797.333333333	163450.666666667	164118.666666667	164588.0	164824.333333333	164576.333333333	164138.333333333	164400.0	164601.0	165251.0	165797.666666667	166557.333333333	166786.666666667	167006.0	166937.333333333	167679.333333333	167915.0	168943.666666667	169404.666666667	170180.0	170630.333333333	171232.666666667	171990.666666667	172772.0	173621.0	174858.0	175965.333333333	177088.666666667	177757.0	178548.333333333	179359.0	180180.333333333	180746.333333333	181154.666666667	181518.0	181895.666666667	182347.666666667	183126.333333333	184154.0	185044.666666667	185588.333333333	185983.333333333	186565.0	187199.333333333	187477.333333333
