GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Wholesale trade	2001	47043
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Retail trade	2001	127054
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Transportation and warehousing	2001	18911
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Information	2001	26458
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2001	295741
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Professional and business services	2001	82655
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Management of companies and enterprises	2001	10981
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2001	25352
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Educational services	2001	3458
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Health care and social assistance	2001	64926
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2001	18266
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Accommodation and food services	2001	77974
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2001	47820
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	Government and government enterprises	2001	225345
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Agriculture, forestry, fishing and hunting	2001	13502
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Mining, quarrying, and oil and gas extraction	2001	4310
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Utilities	2001	13
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Construction	2001	15861
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Manufacturing	2001	24889
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Wholesale trade	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Retail trade	2001	8380
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Transportation and warehousing	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Information	2001	1414
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Real estate and rental and leasing	2001	41725
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Professional and business services	2001	15918
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Management of companies and enterprises	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Administrative and support and waste management and remediation services	2001	3000
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Educational services	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Health care and social assistance	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Arts, entertainment, and recreation	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Accommodation and food services	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Other services (except government and government enterprises)	2001	10987
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	Government and government enterprises	2001	67411
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Agriculture, forestry, fishing and hunting	2001	
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Mining, quarrying, and oil and gas extraction	2001	4078
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Utilities	2001	431697
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Construction	2001	210554
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Manufacturing	2001	2303259
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Wholesale trade	2001	384826
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Retail trade	2001	410547
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Transportation and warehousing	2001	
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Information	2001	53582
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Real estate and rental and leasing	2001	389633
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Professional and business services	2001	345294
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Management of companies and enterprises	2001	96824
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Administrative and support and waste management and remediation services	2001	141864
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Educational services	2001	24349
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Health care and social assistance	2001	342773
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Arts, entertainment, and recreation	2001	42067
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Accommodation and food services	2001	154589
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Other services (except government and government enterprises)	2001	123238
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	Government and government enterprises	2001	459532
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Agriculture, forestry, fishing and hunting	2001	87322
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Mining, quarrying, and oil and gas extraction	2001	362
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Utilities	2001	49810
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Construction	2001	69484
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Manufacturing	2001	475209
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Wholesale trade	2001	31377
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Retail trade	2001	71839
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Transportation and warehousing	2001	18191
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Information	2001	8016
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Real estate and rental and leasing	2001	137343
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Professional and business services	2001	66055
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Management of companies and enterprises	2001	
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Administrative and support and waste management and remediation services	2001	15601
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Educational services	2001	1892
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Health care and social assistance	2001	55136
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Arts, entertainment, and recreation	2001	8727
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Accommodation and food services	2001	16621
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Other services (except government and government enterprises)	2001	32151
37037	FIPS_37037	Chatham County	North Central	Triangle South	Government and government enterprises	2001	102796
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2001	7525
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2001	2729
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Utilities	2001	4966
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Construction	2001	57648
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Manufacturing	2001	100705
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Wholesale trade	2001	6893
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Retail trade	2001	51975
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Transportation and warehousing	2001	
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Information	2001	5902
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Real estate and rental and leasing	2001	62451
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Professional and business services	2001	27401
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Management of companies and enterprises	2001	10380
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Administrative and support and waste management and remediation services	2001	5347
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Educational services	2001	1613
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Health care and social assistance	2001	51879
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Arts, entertainment, and recreation	2001	
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Accommodation and food services	2001	13773
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Other services (except government and government enterprises)	2001	15814
37039	FIPS_37039	Cherokee County	Western	Southwestern	Government and government enterprises	2001	68428
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2001	47994
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2001	0
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Utilities	2001	87
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Construction	2001	12478
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Manufacturing	2001	81296
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Wholesale trade	2001	19698
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Retail trade	2001	20607
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Transportation and warehousing	2001	8910
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Information	2001	4672
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Real estate and rental and leasing	2001	33276
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Professional and business services	2001	19007
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Management of companies and enterprises	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Educational services	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Health care and social assistance	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Arts, entertainment, and recreation	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Accommodation and food services	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Other services (except government and government enterprises)	2001	8128
37041	FIPS_37041	Chowan County	Northeast	Northeastern	Government and government enterprises	2001	43812
37043	FIPS_37043	Clay County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2001	1147
37043	FIPS_37043	Clay County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2001	590
37043	FIPS_37043	Clay County	Western	Southwestern	  Utilities	2001	588
37043	FIPS_37043	Clay County	Western	Southwestern	  Construction	2001	18398
37043	FIPS_37043	Clay County	Western	Southwestern	  Manufacturing	2001	7135
37043	FIPS_37043	Clay County	Western	Southwestern	  Wholesale trade	2001	
37043	FIPS_37043	Clay County	Western	Southwestern	  Retail trade	2001	12782
37043	FIPS_37043	Clay County	Western	Southwestern	  Transportation and warehousing	2001	
37043	FIPS_37043	Clay County	Western	Southwestern	  Information	2001	
37043	FIPS_37043	Clay County	Western	Southwestern	   Real estate and rental and leasing	2001	34476
37043	FIPS_37043	Clay County	Western	Southwestern	  Professional and business services	2001	13571
37043	FIPS_37043	Clay County	Western	Southwestern	   Management of companies and enterprises	2001	9279
37043	FIPS_37043	Clay County	Western	Southwestern	   Administrative and support and waste management and remediation services	2001	1277
37043	FIPS_37043	Clay County	Western	Southwestern	   Educational services	2001	193
37043	FIPS_37043	Clay County	Western	Southwestern	   Health care and social assistance	2001	7763
37043	FIPS_37043	Clay County	Western	Southwestern	   Arts, entertainment, and recreation	2001	777
37043	FIPS_37043	Clay County	Western	Southwestern	   Accommodation and food services	2001	2966
37043	FIPS_37043	Clay County	Western	Southwestern	  Other services (except government and government enterprises)	2001	
37043	FIPS_37043	Clay County	Western	Southwestern	Government and government enterprises	2001	19069
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Agriculture, forestry, fishing and hunting	2001	23840
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Mining, quarrying, and oil and gas extraction	2001	11891
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Utilities	2001	114418
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Construction	2001	91123
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Manufacturing	2001	789762
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Wholesale trade	2001	137139
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Retail trade	2001	137510
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Transportation and warehousing	2001	
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Information	2001	24385
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Real estate and rental and leasing	2001	208053
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Professional and business services	2001	
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Management of companies and enterprises	2001	16481
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Administrative and support and waste management and remediation services	2001	
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Educational services	2001	
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Health care and social assistance	2001	
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Arts, entertainment, and recreation	2001	7203
