"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Herkimer County","NY","Utica-Rome","36","043",811,166000,149900,152400,139900,149000,149900,149000,149450,159900,159700,151000,149900,149700,150950,149900,149500,148000,144900,151000,146450,147000,139900,149900,149900,149900,139450,139000,139000,129900,120700,115500,115000,115000,113250,114900,114700,115000,114997.5,118000,114947.5,119900,124900,119799,119000,104900,109900,107450,104350,104400,101850,106000,119900,125000,124900,128900,119900,119900,119900,115000,109900,105000,109500,112000,118250,129900,129900,125000,125000,125000,123500,122500,128500,135000,134900,132500,138000,142900,139900,139900,135150,129900,127000,119900,110000,103900,105500,109000,108000,119000,124900,129950,128500,126950,119900,114900,110000,99900,105999.5,109999.5,112000,109999.5,115000,125000,129250,129900,118000,117950,117900,119700,115000,120000,124999,129900,130000,129900,132750,129999.5
"Reno County","KS","Hutchinson","20","155",812,,,,,,,,,,,,,,,,104900,116700,109900,104900,99900,99400,99900,99200,93700,91900,96000,103450,104900,105000,105000,109800,106900,104900,101900,104900,99900,99500,94900,1e+05,103000,99000,94100,98700,92800,92000,94900,96075,97000,102400,109950,119900,109900,119900,117450,105000,105000,104900,106500,104950,1e+05,104900,107450,109850,117250,119950,115950,119900,124850,124000,122750,119950,111500,119450,104950,103000,94900,98500,96900,99800,99900,99900,104900,109000,99400,99900,99900,95500,109900,114900,112500,112500,109900,112500,109950,109900,103450,104900,109900,109200,110000,112500,111950,113000,112500,115450,119000,116000,109900,104500,103450,104000,106450,104900,99000,1e+05,104900,109900
"Rice County","MN","Faribault-Northfield","27","131",813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213900,204900,191450,195900,197300,216950,229900,233350,234300,228900,239950,239900,234400,239900,247900,227410.5,235000,240000,250000,250000,260000,259900,264900,269900,269900,257400,279900,277450,269900,265000,262450,269450,277400,282450,299900,299999.5,314900,290315,284950,290630,285644.5,290000,294700,292250,289950,299000,265000,265000,254900,245000,245000,259450,270000,275000,277000,278000,269250,275750,270000,274900,269900
"Spalding County","GA","Atlanta-Sandy Springs-Roswell","13","255",814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,89900,89900,89900,92800,92600,89900,97700,91400,95000,99000,1e+05,102900,100350,103000,94900,92125,90750,89900,93900,95000,95000,94900,91749.5,94000,93700,98700,93600,95725,93850,93400,109900,111000,112000,119700,124900,122500,124900,124900,120000,124900,124900,124900,126990,129900,124900,124900,134950,139550,140990,139900,139900,139900,141495,144000,139950,139900,149000,149500,153000,165000,174950,175000,180000
"Blue Earth County","MN","Mankato-North Mankato","27","013",815,159900,159000,157700,157500,160700,159900,159900,162800,159900,159900,159900,154950,149900,149900,149900,152700,157000,149900,149900,149900,149900,149900,149900,144900,139825,139000,139800,139375,149900,149900,149900,153900,149900,149900,155000,149900,149900,152900,155950,159900,159900,159755,157900,149900,149900,149850,146396,146198,135900,138375,139900,149900,159450,169900,164900,165650,165400,164900,165900,159900,167900,164900,168950,169900,170000,174950,179999.5,186950,179900,179900,174700,174700,179900,185650,189850,189900,189900,189900,184850,179900,182500,174700,179900,182850,169000,189500,187750,193000,191450,209900,229900,236200,232450,225450,220950,224900,224700,239000,229900,224900,226800,229900,225000,224900,224900,224900,224900,224900,224900,226900,239900,239900,238350,239900,239900,239900,234900
"Catoosa County","GA","Chattanooga","13","047",816,149900,156900,155500,152450,149900,149200,148400,146400,147900,147700,145000,147400,146700,146700,144900,134900,139900,137900,139900,144650,138900,137000,139900,139500,139900,139900,139900,139900,142500,139950,139900,139900,139900,140000,139900,139000,138900,138900,139500,141500,144900,144900,144900,144800,144900,143850,144900,144700,141450,139900,144250,145000,146200,149900,146900,137900,132900,132900,129900,127900,128000,144900,148500,154000,159000,159900,160000,160000,159950,149950,157000,157500,159900,154950,160000,169000,159900,164900,167500,166900,164900,163900,164000,163800,159950,165325,168900,172500,179700,179700,179700,175000,175000,175000,175000,174000,175000,172450,175650,179900,184900,189800,184900,184950,189900,189900,189900,189900,189900,184900,189900,194950,197700,200990,204900,204990,209900
"Ionia County","MI","Ionia","26","067",817,99900,110000,99900,99900,99900,99900,99900,99900,94500,94900,91000,89900,89800,89900,92000,89900,94900,94900,94900,93900,90000,89900,89900,87200,89900,89000,85000,89900,96960,99900,99900,96900,94900,89900,91500,89900,94900,94900,99900,103450,109900,109900,108900,109900,109900,102500,99900,103900,99900,99900,109900,117900,123700,124900,124400,124900,125900,122900,119900,119900,115500,113950,115000,116900,119900,119900,119900,116750,114900,114900,115000,114900,119900,122400,123900,139900,139000,136900,128950,121500,120000,119900,119900,119900,115000,119949.5,119900,128499.5,139900,139949.5,142500,139900,144900,149900,140950,137500,126450,136000,144272,144900,162950,169000,169900,163950,165000,161450,158900,154900,149900,149900,158900,169900,164900,169500,169216,159900,149000
"Otero County","NM","Alamogordo","35","035",818,157400,158000,159700,164900,169500,168000,168500,164950,169500,164900,169900,169250,167000,164900,165000,159950,163900,169150,159900,159250,159950,159500,159900,164500,161250,169900,169250,169000,161900,159900,162200,159925,159950,167500,164900,159750,159900,159900,159500,154900,159900,157950,157900,155000,153500,150000,155000,153700,154900,159000,159000,159500,163500,157250,157500,152500,153900,154000,150000,154350,150000,157900,154700,150000,154000,154700,159700,154700,159000,159000,155500,157500,160000,159900,163450,167500,167500,167500,169900,169900,169250,169800,169900,169000,169000,171300,174700,169900,174900,173850,169900,170750,174250,175000,175000,174900,179250,179900,179500,179700,179900,180500,175700,174900,173700,171500,171000,169700,167250,173000,174900,184900,183700,182500,179700,177000,178000
"Pittsylvania County","VA","Danville","51","143",819,165000,163400,156400,154900,149900,149900,149900,143250,144900,139900,139900,139900,135000,130000,135000,139500,149925,159900,160000,154900,153000,158950,149900,149900,148950,148950,139900,139000,145900,149900,139900,139900,139900,139900,142450,145250,155000,157200,159900,151200,149900,145250,139950,139000,146500,149900,139900,139900,144900,141450,139900,144900,146000,146000,144900,144900,144900,143700,144900,139900,137500,139000,139000,139900,143800,141550,143100,145450,165000,154000,154900,147200,155600,143900,148450,145900,147950,149900,144900,147450,142575,143000,147000,139900,139900,139900,142700,144950,149000,149000,149500,147900,148500,145900,145900,149000,141400,141400,149700,149000,149900,155900,159000,155000,154900,149900,153750,149900,149900,150500,147450,145000,141250,149900,152400,152400,159900
"Chatham County","NC","Durham-Chapel Hill","37","037",820,329000,335000,319000,314450,313250,3e+05,311024,311024,319900,319000,312265,307900,299990,299900,299900,299900,302700,300990,299990,298950,299990,305490,299970,290500,312900,314000,309999.5,3e+05,3e+05,299900,309613,299900,299900,309900,299900,292000,295990,312000,324900,349900,329950,342900,340400,331990,339990,348796,348700,336900,334595,345800,356990,361990,369450,375000,375000,379850,374400,384850,367000,370900,363500,367900,374950,385000,399990,407350,4e+05,392700,399900,397000,399000,395000,400315.5,412495,429990,449800,449900,450000,437450,430000,429945,449900,450000,439990,429999.5,429994.5,450000,450000,450000,450000,450000,447890,450000,451742.5,449945,450000,450000,449990,449990,449900,448995,451802.5,448410,433247,449990,452990,462587.5,470000,462592.5,460592.5,475000,465000,479000,479700,459950,459990,460000
"Tehama County","CA","Red Bluff","06","103",821,200900,199000,199000,196925,189000,182000,174900,174700,169900,164900,169900,164950,164900,162000,157000,160000,159900,151900,155000,158950,149900,159450,152000,147750,144500,134900,134900,145000,139900,150000,140000,150000,159000,152300,162250,164950,170000,175900,175000,174950,187250,189700,197000,196000,220000,218950,218000,216500,205000,209450,209900,209900,199000,198900,199900,199900,199000,199000,199000,188000,199000,214950,212450,219975,224950,225000,196825,219000,215000,215000,219900,215000,215000,212200,214950,225000,225000,229000,225000,219825,229500,228000,225000,225000,229900,232000,240000,240000,234900,245000,243000,229500,235000,239000,245000,250000,249250,249000,259000,249900,254500,249999.5,260000,263750,249900,249900,249700,249950,250000,249000,255000,260000,269950,275000,279000,279000,269900
"Liberty County","GA","Hinesville","13","179",822,149900,149900,150875,149900,143200,139900,138700,133000,133250,131900,137900,137900,137900,135950,138900,139000,142000,140500,139900,139900,140500,139900,144800,144500,139900,144500,135450,129900,133250,129900,124950,134400,138000,132900,125650,125000,125000,127950,127950,129500,129650,129000,125000,129900,135900,139699,142100,136600,145600,149900,146500,139900,141400,148600,144900,139799.5,129500,129900,129900,135000,129900,124850,122900,124900,125000,132333,135000,125000,125000,126500,128000,125000,134000,129900,129900,139900,145000,139000,139000,134300,134900,135950,129900,139250,149500,149900,149900,149900,149900,149900,160000,165900,161450,148000,152200,159900,159900,149900,149900,144900,145000,149900,149900,144900,143900,149948.5,156050,158500,159900,159900,159900,159900,162850,159900,159000,153278.5,149000
"Sampson County","NC",,"37","163",823,172900,192900,171400,189900,179750,159900,158950,154900,136450,149900,155000,141250,135950,134900,135900,147500,159900,168500,165900,165000,149900,158000,144500,137450,139900,139900,140000,135000,149450,152000,152000,159950,149900,148000,159900,149950,148950,148000,152250,150000,149900,149450,149900,165450,169900,166825,157250,162000,163250,169000,168750,157900,149900,164500,161000,144950,149900,148900,142450,146900,139000,139000,136700,136447.5,128900,130000,134950,139900,141900,139900,139900,139900,144950,137400,139900,158000,149900,140450,148200,143000,142000,145900,149900,143950,141450,137450,139900,149900,149900,151200,138091,149900,152900,149900,143700,143700,134900,143200,145600,149900,146900,149000,159000,158000,155000,155000,155000,154950,161900,168000,168000,175000,185900,184900,179900,175000,187450
"Lewis and Clark County","MT","Helena","30","049",824,229000,224900,225000,229000,234900,234900,230000,235000,239600,240000,238950,220730,223500,234900,238000,242000,243950,244900,244000,229900,229900,228900,225000,224900,222992.5,225000,224700,223485,225900,229900,224900,229500,219900,219900,224900,219950,229000,229900,228000,239900,239900,239900,245250,249775,250000,249900,249000,226900,234900,249000,242200,237500,234900,238250,235000,239900,239250,239250,244900,249450,249900,250000,257900,259900,259999,264900,265000,267900,269900,274850,269000,269250,262900,259900,257750,259900,269000,269900,272000,269900,269900,269900,274900,277900,278200,279900,285000,285000,276000,269900,275000,272250,274200,275000,278900,279000,276750,269900,278500,289950,296500,299300,299900,290000,295000,296950,302000,309900,304650,309000,309000,3e+05,299000,298500,294000,289700,289900
"Montcalm County","MI","Grand Rapids-Wyoming","26","117",825,109900,110000,109000,109000,104900,104500,104999.5,102900,99999,1e+05,99900,99000,95000,90800,89950,90000,99000,92250,97500,99500,95700,92350,89900,89000,89900,89900,84900,84900,89900,92000,92700,89900,84900,88200,89900,87900,89900,89900,89900,92500,94900,97950,102850,99900,99700,99800,99600,96000,94900,90000,96500,99900,99900,109000,108250,104900,109000,103000,99900,99700,97500,99900,99900,104900,106000,106000,112900,112450,109900,99900,1e+05,99900,99900,96800,104450,113450,116450,119900,121900,119900,117700,114900,114900,115000,114900,112000,114950,126750,129900,129900,139900,139000,137500,129900,129350,119950,130511,130000,136400,149900,154900,149900,150000,152700,149250,145000,137950,139450,139900,144900,140000,149900,158000,157000,149000,159900,159450
"Washington County","NY","Glens Falls","36","115",826,178250,175000,172000,169900,178750,175000,175000,172000,174950,168000,168500,165000,159900,159900,159900,159900,166400,169000,169500,169900,169900,169900,169900,169900,168500,165000,165000,165000,165000,164950,165000,165000,164900,174900,169950,169700,169900,165900,169700,174900,174900,174500,174900,174000,174900,173500,169900,164900,159900,159000,159000,159000,165000,169900,169500,179000,170000,174900,174900,169450,164900,159950,164950,159900,174700,169900,163900,159900,159900,155900,161250,159949.5,150000,150000,149900,158250,162000,157500,155000,150450,154950,151500,150000,149000,143999,144900,145900,149949.5,163500,164900,164900,159700,158000,157000,156450,150000,149900,149900,154900,164900,169000,170000,170000,174900,174900,169000,165400,164900,159900,149900,149000,160950,165000,169000,174900,167000,164950
"Columbia County","NY","Hudson","36","021",827,265500,265000,268500,259450,269000,269000,264999,265000,269000,270000,275000,275000,275000,279000,279000,275000,283000,289000,295000,287899,285000,275000,275000,269900,275000,269000,269000,269000,269900,275000,275000,275000,275000,270000,270000,269000,269900,269900,275000,279000,279000,285000,279000,279000,279900,279000,274900,269000,264750,265000,262250,267000,278950,274950,279000,269000,274700,279000,289000,295000,295000,294450,296750,299900,299000,299000,295000,289000,285000,294450,294900,289600,294450,289900,285000,299000,299975,324450,307000,309000,319000,309000,320000,322450,319000,299900,315000,299900,314450,310000,307000,315000,319000,322400,330000,334999.5,329000,322200,325000,345000,339900,349000,350000,349950,350000,349900,350000,349000,350000,350000,349000,349450,344500,349000,349000,349950,357500
"Pulaski County","KY","Somerset","21","199",828,149000,149900,149900,149900,149900,149900,149900,149900,154700,154900,158950,160000,156500,150999.5,159900,159900,159900,154900,149900,149900,149000,144900,139900,139900,139900,143900,144900,145400,143950,144900,141400,139900,139900,139900,139000,139900,138900,134900,139900,145000,145900,146950,149900,139900,145900,145000,139900,139900,137900,144700,149000,149900,149000,149900,149900,149500,149900,149000,147000,147950,145000,147900,143500,149000,157900,159900,159900,159900,159700,155000,147750,139900,139900,139900,149900,149900,149900,159000,159900,159900,159900,159900,159900,159900,159900,159900,156900,159450,159900,159900,152000,159900,159900,159900,156450,159000,159900,159900,159000,159900,161950,165000,165000,162700,160000,168200,169000,171000,167900,159900,168700,168900,169500,169900,169900,169950,172700
"Coos County","OR","Coos Bay","41","011",829,218500,199900,199000,199000,199250,2e+05,209000,2e+05,199500,199000,199500,199000,189900,184900,187250,185000,179900,180000,180000,187500,189000,190000,189950,187500,179900,179000,182500,183450,179500,179000,179000,179900,179900,175000,175000,177000,178000,184000,185000,189999,190000,189999.5,189000,189000,195000,189000,189700,189000,186275,186250,185000,189000,194500,199000,199200,214500,220000,214000,209000,199900,199250,199825,209950,209000,209500,215000,213250,2e+05,199900,199700,2e+05,199000,205000,210000,209000,215000,215000,225000,225000,225000,220000,220000,225000,225000,224000,213450,214950,225000,230000,239000,246500,249000,246750,239750,237500,235000,230000,229900,225000,235000,245000,240000,239950,235000,235000,234900,229900,229500,229500,229000,225000,234000,239000,249500,249500,249000,255000
"Bradford County","PA","Sayre","42","015",830,140950,146900,149900,145000,139900,139900,149700,144950,149900,149900,144900,145000,149900,149900,149900,154000,176750,182000,179950,172000,169200,169900,170000,178500,179700,179900,179900,179500,175000,169900,174900,171400,169000,164900,165000,160750,159900,159900,158000,156500,155000,155000,155000,159000,156500,154950,151000,153000,150000,154900,157500,150000,153000,150000,154900,154900,154500,149950,149950,150000,150000,149900,149949.5,149999,154900,154900,159900,158250,155000,159250,159000,159000,155000,149500,149000,153450,153950,154999.5,149900,149000,149000,148200,143500,145000,142900,142250,140000,145000,149500,148900,139900,139900,139900,139900,139250,135000,134500,129900,134900,135700,139900,139900,137250,135000,135000,135000,134900,131250,132000,132000,134900,139000,145000,149000,140000,139650,149000
